Signature,Turn,Word,Length,Signature Commonality
0-11-2-14,16,pard,4,2
0-11-2-15,10,july,4,2
0-11-2-15,16,pare,4,2
0-11-2-21,10,jule,4,2
0-11-2-21,16,park,4,2
0-11-2-21-9,10,jules,5,2
0-11-2-21-9,16,parky,5,2
0-11-2-2,4,doff,4,2
0-11-2-2,16,parr,4,2
0-11-2-4,1,alce,4,2
0-11-2-4,16,part,4,2
0-11-3-15,4,dogs,4,2
0-11-3-15,16,pase,4,2
0-11-3-21,4,dogy,4,2
0-11-3-21,16,pask,4,2
0-11-3-3,9,itll,4,2
0-11-3-3,16,pass,4,2
0-11-3-4,12,lwop,4,2
0-11-3-4,16,past,4,2
0-11-4-15,5,epit,4,2
0-11-4-15,16,pate,4,2
0-11-4-18,1,ales,4,2
0-11-4-18,16,path,4,2
0-11-4-4,1,alee,4,2
0-11-4-4,16,patt,4,2
0-11-5,1,alf,3,2
0-11-5,16,pau,3,2
0-11-5-0,1,alfa,4,2
0-11-5-0,16,paup,4,2
0-12-8,1,ami,3,3
0-12-8,16,pbx,3,3
0-12-8,19,sea,3,3
0-14-22,15,ock,3,2
0-14-22,16,pdl,3,2
0-15-11-2,12,lawn,4,2
0-15-11-2,16,pear,4,2
0-15-14-3,1,apod,4,2
0-15-14-3,16,peds,4,2
0-15-15-22,5,etta,4,2
0-15-15-22,16,peel,4,2
0-15-15-3,1,appd,4,2
0-15-15-3,16,pees,4,2
0-15-18-25,3,crub,4,3
0-15-18-25,16,peho,4,3
0-15-18-25,20,tils,4,3
0-15-24-11-22,3,crany,5,2
0-15-24-11-22,16,penal,5,2
0-15-24-21,3,crax,4,3
0-15-24-21,16,penk,4,3
0-15-24-21,20,tiro,4,3
0-15-24-24-9,3,craal,5,2
0-15-24-24-9,16,penny,5,2
0-15-24-3,5,etch,4,2
0-15-24-3,16,pens,4,2
0-15-24-4,3,crag,4,2
0-15-24-4,16,pent,4,2
0-15-0-0-15-2,12,lallan,6,2
0-15-0-0-15-2,16,pepper,6,2
0-15-2-15,12,lana,4,3
0-15-2-15,16,pere,4,3
0-15-2-15,0,zobo,4,3
0-15-2-15-3,12,lanao,5,2
0-15-2-15-3,16,peres,5,2
0-15-2-16,3,cres,4,2
0-15-2-16,16,perf,4,2
0-15-2-18,12,land,4,2
0-15-2-18,16,perh,4,2
0-15-2-19,12,lane,4,3
0-15-2-19,16,peri,4,3
0-15-2-19,19,shul,4,3
0-15-2-21-3,12,lango,5,2
0-15-2-21-3,16,perks,5,2
0-15-2-24,3,crea,4,2
0-15-2-24,16,pern,4,2
0-15-2-2-9,3,creel,5,2
0-15-2-2-9,16,perry,5,2
0-18-11-2,7,gyri,4,2
0-18-11-2,16,phar,4,2
0-18-19-22,3,cuvy,4,3
0-18-19-22,16,phil,4,3
0-18-19-22,23,wops,4,3
0-18-25-18,13,mele,4,2
0-18-25-18,16,phoh,4,2
0-18-25-24,3,cuba,4,2
0-18-25-24,16,phon,4,2
0-18-25-25,13,mell,4,2
0-18-25-25,16,phoo,4,2
0-19-11-3,8,hask,4,2
0-19-11-3,16,pias,4,2
0-19-13-19,5,exrx,4,2
0-19-13-19,16,pici,4,2
0-19-13-21,14,ngai,4,2
0-19-13-21,16,pick,4,2
0-19-13-4,8,haul,4,2
0-19-13-4,16,pict,4,2
0-19-15-3,8,hawk,4,2
0-19-15-3,16,pies,4,2
0-19-15-4,12,leap,4,2
0-19-15-4,16,piet,4,2
0-19-16-16,2,burr,4,2
0-19-16-16,16,piff,4,2
0-19-17-17,2,buss,4,2
0-19-17-17,16,pigg,4,2
0-9-19-13,6,foys,4,3
0-9-19-13,16,pyic,4,3
0-9-19-13,18,rake,4,3
0-19-21,12,leg,3,3
0-19-21,16,pik,3,3
0-19-21,21,unp,3,3
0-19-21-19,12,lege,4,2
0-19-21-19,16,piki,4,2
0-19-22,8,had,3,2
0-19-22,16,pil,3,2
0-19-22-15,9,ibex,4,2
0-19-22-15,16,pile,4,2
0-19-23-11,8,haes,4,2
0-19-23-11,16,pima,4,2
0-19-24-3,5,exch,4,2
0-19-24-3,16,pins,4,2
0-19-24-4,15,ohms,4,2
0-19-24-4,16,pint,4,2
0-19-25-24-3,2,buaze,5,2
0-19-25-24-3,16,pions,5,2
0-19-0-11,8,hahs,4,2
0-19-0-11,16,pipa,4,2
0-19-0-15,1,atap,4,2
0-19-0-15,16,pipe,4,2
0-19-0-19,8,haha,4,2
0-19-0-19,16,pipi,4,2
0-19-0-3,2,bube,4,2
0-19-0-3,16,pips,4,2
0-9-2-15,12,luna,4,2
0-9-2-15,16,pyre,4,2
0-9-2-15-8,3,clerk,5,2
0-9-2-15-8,16,pyrex,5,2
0-19-2-25,2,buda,4,3
0-19-2-25,16,piro,4,3
0-19-2-25,19,slur,4,3
0-9-2-25,12,lunk,4,2
0-9-2-25,16,pyro,4,2
0-19-2-2,8,hajj,4,2
0-19-2-2,16,pirr,4,2
0-19-4-11,8,hals,4,2
0-19-4-11,16,pita,4,2
0-19-4-18,1,ates,4,2
0-19-4-18,16,pith,4,2
0-19-4-3,1,ated,4,2
0-19-4-3,16,pits,4,2
0-19-4-4-11,8,halls,5,2
0-19-4-4-11,16,pitta,5,2
0-9-8-15-3,12,lutao,5,2
0-9-8-15-3,16,pyxes,5,2
0-9-8-19-15,12,lutea,5,2
0-9-8-19-15,16,pyxie,5,2
0-9-8-19-3,12,luteo,5,2
0-9-8-19-3,16,pyxis,5,2
0-19-10-15,12,leva,4,2
0-19-10-15,16,pize,4,2
0-21-3,10,jem,3,3
0-21-3,16,pks,3,3
0-21-3,20,tow,3,3
0-22-15-14,5,eats,4,2
0-22-15-14,16,pled,4,2
0-22-25-14,13,mila,4,2
0-22-25-14,16,plod,4,2
0-22-25-4,5,eadi,4,2
0-22-25-4,16,plot,4,2
0-22-25-7,13,milt,4,2
0-22-25-7,16,plow,4,2
0-22-5,13,mir,3,3
0-22-5,16,plu,3,3
0-22-5,19,sox,3,3
0-22-5-14,13,mira,4,2
0-22-5-14,16,plud,4,2
0-22-5-17,13,mird,4,2
0-22-5-17,16,plug,4,2
0-22-5-2,13,miro,4,2
0-22-5-2,16,plur,4,2
0-23-3-17,2,byes,4,2
0-23-3-17,16,pmsg,4,2
0-25-12-3,2,bane,4,2
0-25-12-3,16,pobs,4,2
0-25-15,6,feu,3,3
0-25-15,16,poe,3,3
0-25-15,20,tsi,3,3
0-25-17-9,2,bask,4,2
0-25-17-9,16,pogy,4,2
0-25-19,6,fey,3,2
0-25-19,16,poi,3,2
0-25-22-22,10,jiff,4,2
0-25-22-22,16,poll,4,2
0-25-22-22-9,10,jiffs,5,2
0-25-22-22-9,16,polly,5,2
0-25-23-23-15,10,jiggy,5,2
0-25-23-23-15,16,pomme,5,2
0-25-23-25,2,baya,4,2
0-25-23-25,16,pomo,4,2
0-25-24-3,2,baze,4,2
0-25-24-3,16,pons,4,2
0-25-25-14,6,feet,4,2
0-25-25-14,16,pood,4,2
0-25-25-16,2,baar,4,2
0-25-25-16,16,poof,4,2
0-25-25-24,6,feed,4,2
0-25-25-24,16,poon,4,2
0-25-0-3,2,babe,4,2
0-25-0-3,16,pops,4,2
0-25-2-2,10,jill,4,2
0-25-2-2,16,porr,4,2
0-25-2-2-9,10,jills,5,2
0-25-2-2-9,16,porry,5,2
0-25-2-5-3,2,badge,5,2
0-25-2-5-3,16,porus,5,2
0-25-3-3-15,10,jimmy,5,2
0-25-3-3-15,16,posse,5,2
0-25-4-15,5,edit,4,2
0-25-4-15,16,pote,4,2
0-25-4-4-9,10,jinns,5,2
0-25-4-4-9,16,potty,5,2
0-25-4-4-25,10,jinni,5,2
0-25-4-4-25,16,potto,5,2
0-25-5-16-3,2,bagre,5,2
0-25-5-16-3,16,poufs,5,2
0-25-8,6,fen,3,2
0-25-8,16,pox,3,2
0-0-12,1,aam,3,2
0-0-12,16,ppb,3,2
0-0-18,1,aas,3,2
0-0-18,16,pph,3,2
0-0-22,8,hhd,3,2
0-0-22,16,ppl,3,2
0-0-4,15,oos,3,2
0-0-4,16,ppt,3,2
0-2-11-14,13,moxa,4,2
0-2-11-14,16,prad,4,2
0-2-11-23,7,gird,4,2
0-2-11-23,16,pram,4,2
0-2-11-4,1,acle,4,2
0-2-11-4,16,prat,4,2
0-2-11-5,7,girl,4,2
0-2-11-5,16,prau,4,2
0-2-15-6,13,mobs,4,2
0-2-15-6,16,prev,4,2
0-2-15-8,25,yang,4,3
0-2-15-8,16,prex,4,3
0-2-15-8,23,wyle,4,3
0-2-19-15,25,yarn,4,2
0-2-19-15,16,prie,4,2
0-2-9-22-15-2,25,yahuna,6,2
0-2-9-22-15-2,16,pryler,6,2
0-2-25-12,13,moly,4,3
0-2-25-12,16,prob,4,3
0-2-25-12,19,sure,4,3
0-2-25-13,7,gift,4,3
0-2-25-13,16,proc,4,3
0-2-25-13,19,surf,4,3
0-2-25-14,13,mola,4,3
0-2-25-14,16,prod,4,3
0-2-25-14,19,surg,4,3
0-2-25-17,13,mold,4,2
0-2-25-17,16,prog,4,2
0-2-25-25,13,moll,4,2
0-2-25-25,16,proo,4,2
0-2-25-6,13,mols,4,2
0-2-25-6,16,prov,4,2
0-2-25-7,13,molt,4,2
0-2-25-7,16,prow,4,2
0-2-5-18,13,more,4,2
0-2-5-18,16,pruh,4,2
0-3-19,12,loe,3,2
0-3-19,16,psi,3,2
0-4-0,9,imi,3,4
0-4-0,16,ptp,3,4
0-4-0,20,txt,3,4
0-4-0,23,waw,3,4
0-4-3,11,kon,3,2
0-4-3,16,pts,3,2
0-5-12-22,3,choy,4,2
0-5-12-22,16,publ,4,2
0-5-13-11,9,invt,4,2
0-5-13-11,16,puca,4,2
0-5-16-16,4,ditt,4,3
0-5-16-16,16,puff,4,3
0-5-16-16,22,vall,4,3
0-5-20-11,7,glar,4,3
0-5-20-11,16,puja,4,3
0-5-20-11,20,tyne,4,3
0-5-21-15,10,joey,4,2
0-5-21-15,16,puke,4,2
0-5-21-9,10,joes,4,2
0-5-21-9,16,puky,4,2
0-5-21-5,9,indn,4,2
0-5-21-5,16,puku,4,2
0-5-22-22,4,dizz,4,3
0-5-22-22,16,pull,4,3
0-5-22-22,20,typp,4,3
0-5-23-15,4,dias,4,2
0-5-23-15,16,pume,4,2
0-5-24-11,3,chan,4,3
0-5-24-11,16,puna,4,3
0-5-24-11,20,tyre,4,3
0-5-24-17,3,chat,4,2
0-5-24-17,16,pung,4,2
0-5-24-9,3,chal,4,2
0-5-24-9,16,puny,4,2
0-5-24-25,3,chab,4,2
0-5-24-25,16,puno,4,2
0-5-24-4,10,john,4,2
0-5-24-4,16,punt,4,2
0-5-24-4-9,10,johns,5,2
0-5-24-4-9,16,punty,5,2
0-5-0-11-15,4,didos,5,2
0-5-0-11-15,16,pupae,5,2
0-5-2-15,3,cher,4,2
0-5-2-15,16,pure,4,2
0-5-2-15-2,3,chere,5,2
0-5-2-15-2,16,purer,5,2
0-5-2-0-22-9,9,inkier,6,2
0-5-2-0-22-9,16,purply,6,2
0-5-2-0-5-2-11,3,chechen,7,2
0-5-2-0-5-2-11,16,purpura,7,2
0-5-2-2-15-22,3,cheery,6,2
0-5-2-2-15-22,16,purrel,6,2
0-5-2-3,3,chef,4,2
0-5-2-3,16,purs,4,2
0-5-8-9,7,glop,4,3
0-5-8-9,16,puxy,4,3
0-5-8-9,22,vade,4,3
0-7-2,2,bid,3,3
0-7-2,16,pwr,3,3
0-7-2,20,tav,3,3
0-10-13-18,2,blot,4,2
0-10-13-18,17,qadi,4,2
0-10-15,25,yin,3,3
0-10-15,17,qaf,3,3
0-10-15,19,sch,3,3
0-10-3,9,isl,3,2
0-10-3,17,qat,3,2
0-10-3-2,2,bled,4,2
0-10-3-2,17,qats,4,2
0-14-13,7,gut,3,2
0-14-13,17,qed,3,2
0-14-1-14,13,mana,4,2
0-14-1-14,17,qere,4,2
0-14-1-18,13,mane,4,2
0-14-1-18,17,qeri,4,2
0-18-13,3,cup,3,2
0-18-13,17,qid,3,2
0-0-5,15,oot,3,3
0-0-5,17,qqv,3,3
0-0-5,20,tty,3,3
0-4-10-6,25,ycie,4,2
0-4-10-6,17,quaw,4,2
0-4-11-11-10,4,dhoon,5,2
0-4-11-11-10,17,qubba,5,2
0-4-14,15,osc,3,2
0-4-14,17,que,3,2
0-4-18-23,11,koch,4,2
0-4-18-23,17,quin,4,2
0-4-18-2,1,aesc,4,2
0-4-18-2,17,quis,4,2
0-4-24,11,koi,3,2
0-4-24,17,quo,3,2
0-4-24-1,11,koil,4,2
0-4-24-1,17,quor,4,2
0-9-12-1,3,clod,4,3
0-9-12-1,18,rads,4,3
0-9-12-1,0,zila,4,3
0-9-15-9,12,luau,4,2
0-9-15-9,18,raga,4,2
0-9-15-13,5,entr,4,2
0-9-15-13,18,rage,4,2
0-9-15-13-0,5,entre,5,2
0-9-15-13-0,18,rager,5,2
0-9-16,12,lub,3,4
0-9-16,18,rah,3,4
0-9-16,22,vel,3,4
0-9-16,0,zip,3,4
0-9-7,5,enl,3,3
0-9-7,18,ray,3,3
0-9-7,0,zig,3,3
0-9-17-20,5,envy,4,2
0-9-17-20,18,rail,4,2
0-9-20-20,12,luff,4,2
0-9-20-20,18,rall,4,2
0-9-20-20-7,12,luffs,5,2
0-9-20-20-7,18,rally,5,2
0-9-20-24-16,15,oxime,5,2
0-9-20-24-16,18,ralph,5,2
0-9-21,12,lug,3,2
0-9-21,18,ram,3,2
0-9-22-13,6,fobs,4,3
0-9-22-13,18,rane,4,3
0-9-22-13,22,veri,4,3
0-9-24-13,3,clap,4,2
0-9-24-13,18,rape,4,2
0-9-24-16-13,3,clasp,5,2
0-9-24-16-13,18,raphe,5,2
0-9-24-1,3,clad,4,2
0-9-24-1,18,raps,4,2
0-9-25-3-13-2,6,foeish,6,2
0-9-25-3-13-2,18,raquet,6,2
0-9-0-9,12,lulu,4,2
0-9-0-9,18,rara,4,2
0-9-1-9,6,fogo,4,2
0-9-1-9,18,rasa,4,2
0-9-1-13,6,fogs,4,2
0-9-1-13,18,rase,4,2
0-9-1-1-13,12,lummy,5,2
0-9-1-1-13,18,rasse,5,2
0-9-2-1,3,cled,4,2
0-9-2-1,18,rats,4,2
0-9-2-2-9-22,16,pyrryl,6,2
0-9-2-2-9-22,18,rattan,6,2
0-9-5,2,bkg,3,2
0-9-5,18,raw,3,2
0-9-8-13,6,fons,4,2
0-9-8-13,18,raze,4,2
0-11-4-0,1,alea,4,3
0-11-4-0,18,rcvr,4,3
0-11-4-0,20,text,4,3
0-13-9-0,5,erne,4,2
0-13-9-0,18,rear,4,2
0-13-10-3-2,2,boled,5,2
0-13-10-3-2,18,rebut,5,2
0-13-11-12,8,hust,4,2
0-13-11-12,18,recd,4,2
0-13-12-13,2,bono,4,2
0-13-12-13,18,rede,4,2
0-13-12-23,2,bony,4,2
0-13-12-23,18,redo,4,2
0-13-13-12,2,boon,4,2
0-13-13-12,18,reed,4,2
0-13-13-14-13-0,1,annona,6,2
0-13-13-14-13-0,18,reefer,6,2
0-13-13-2,2,bood,4,2
0-13-13-2,18,reet,4,2
0-13-17-12,2,bosn,4,2
0-13-17-12,18,reid,4,2
0-13-17-22,12,lych,4,2
0-13-17-22,18,rein,4,2
0-13-17-1,2,bosc,4,2
0-13-17-1,18,reis,4,2
0-13-21-17,2,bows,4,2
0-13-21-17,18,remi,4,2
0-13-21-1,14,naio,4,2
0-13-21-1,18,rems,4,2
0-13-22-17-22,5,erava,5,2
0-13-22-17-22,18,renin,5,2
0-13-22-23,2,boxy,4,2
0-13-22-23,18,reno,4,2
0-13-24-24,8,huff,4,2
0-13-24-24,18,repp,4,2
0-13-1-2-13-24,7,gthite,6,2
0-13-1-2-13-24,18,restep,6,2
0-13-2-12,12,lynx,4,2
0-13-2-12,18,retd,4,2
0-13-2-17-22,12,lynch,5,2
0-13-2-17-22,18,retin,5,2
0-13-4-13,8,hulu,4,2
0-13-4-13,18,reve,4,2
0-14-8,13,mau,3,2
0-14-8,18,rfz,3,2
0-16-9,11,kat,3,3
0-16-9,18,rha,3,3
0-16-9,19,sib,3,3
0-16-13-12-9,2,bronk,5,2
0-16-13-12-9,18,rheda,5,2
0-16-13-2,2,brod,4,2
0-16-13-2,18,rhet,4,2
0-7-10-9-2,5,elong,5,2
0-7-10-9-2,18,rybat,5,2
0-17-10-1,4,dune,4,2
0-17-10-1,18,ribs,4,2
0-17-12-1,4,dupe,4,2
0-17-12-1,18,rids,4,2
0-7-13,2,bio,3,3
0-7-13,18,rye,3,3
0-7-13,20,tag,3,3
0-17-13-0,1,arna,4,2
0-17-13-0,18,rier,4,2
0-17-14-14,4,durr,4,2
0-17-14-14,18,riff,4,2
0-17-21,14,nei,3,2
0-17-21,18,rim,3,2
0-17-2-13,14,nepa,4,2
0-17-2-13,18,rite,4,2
0-17-4-13,1,aren,4,2
0-17-4-13,18,rive,4,2
0-17-4-13-0,1,arena,5,2
0-17-4-13-0,18,river,5,2
0-17-4-23,8,hyle,4,2
0-17-4-23,18,rivo,4,2
0-17-6-7,1,argh,4,2
0-17-6-7,18,rixy,4,2
0-23-9-12,4,damp,4,2
0-23-9-12,18,road,4,2
0-23-10-1,4,dane,4,2
0-23-10-1,18,robs,4,2
0-23-13,6,fcs,3,2
0-23-13,18,roe,3,2
0-23-13-12,2,byon,4,2
0-23-13-12,18,roed,4,2
0-23-16-23-10,8,hexer,5,2
0-23-16-23-10,18,rohob,5,2
0-23-17-22,12,lich,4,2
0-23-17-22,18,roin,4,2
0-23-19-9,12,lieu,4,2
0-23-19-9,18,roka,4,2
0-23-23-12,15,olla,4,2
0-23-23-12,18,rood,4,2
0-23-23-14,5,ebbs,4,2
0-23-23-14,18,roof,4,2
0-23-23-22,8,heed,4,2
0-23-23-22,18,roon,4,2
0-23-23-2,12,liin,4,2
0-23-23-2,18,root,4,2
0-23-24-7,11,khir,4,2
0-23-24-7,18,ropy,4,2
0-23-24-24,4,dabb,4,2
0-23-24-24,18,ropp,4,2
0-23-1-9,12,limu,4,2
0-23-1-9,18,rosa,4,2
0-23-1-13,12,limy,4,2
0-23-1-13,18,rose,4,2
0-23-1-1,8,heii,4,2
0-23-1-1,18,ross,4,2
0-23-2,12,lin,3,2
0-23-2,18,rot,3,2
0-23-2-9-1,12,linum,5,2
0-23-2-9-1,18,rotas,5,2
0-23-2-13,12,liny,4,2
0-23-2-13,18,rote,4,2
0-23-3-2,12,lion,4,2
0-23-3-2,18,rout,4,2
0-24-2,11,kim,3,3
0-24-2,18,rpt,3,3
0-24-2,21,usw,3,3
0-1-4-24,1,abey,4,2
0-1-4-24,18,rsvp,4,2
0-3-10-10-13-12,2,bellon,6,2
0-3-10-10-13-12,18,rubbed,6,2
0-3-10-10-7,2,belli,5,2
0-3-10-10-7,18,rubby,5,2
0-3-10-7,11,knur,4,2
0-3-10-7,18,ruby,4,2
0-3-11-19,12,lowe,4,2
0-3-11-19,18,ruck,4,2
0-3-11-19-7,12,lowes,5,2
0-3-11-19-7,18,rucky,5,2
0-3-12-12,2,benn,4,2
0-3-12-12,18,rudd,4,2
0-3-12-12-7,2,benni,5,2
0-3-12-12-7,18,ruddy,5,2
0-3-15-1,12,loam,4,2
0-3-15-1,18,rugs,4,2
0-3-17-22,12,loch,4,2
0-3-17-22,18,ruin,4,2
0-3-21-13,12,logy,4,2
0-3-21-13,18,rume,4,2
0-3-21-24-9-12,6,fiador,6,2
0-3-21-24-9-12,18,rumpad,6,2
0-3-22-13,6,fibs,4,2
0-3-22-13,18,rune,4,2
0-3-22-15,9,ilex,4,2
0-3-22-15,18,rung,4,2
0-3-1-13,6,figs,4,2
0-3-1-13,18,ruse,4,2
0-3-1-1-13,2,becco,5,2
0-3-1-1-13,18,russe,5,2
0-8-11-15,5,empt,4,2
0-8-11-15,19,sadh,4,2
0-8-13-1,7,goth,4,2
0-8-13-1,19,saft,4,2
0-8-16-21,13,much,4,2
0-8-16-21,19,sain,4,2
0-8-16-23,7,gowd,4,2
0-8-16-23,19,saip,4,2
0-8-18-12,7,goys,4,2
0-8-18-12,19,sake,4,2
0-8-19,1,ait,3,2
0-8-19,19,sal,3,2
0-8-19-19,13,muff,4,2
0-8-19-19,19,sall,4,2
0-8-19-19-12,13,muffy,5,2
0-8-19-19-12,19,salle,5,2
0-8-19-19-6,13,muffs,5,2
0-8-19-19-6,19,sally,5,2
0-8-20-12,7,goas,4,2
0-8-20-12,19,same,4,2
0-8-20-20-6,13,muggs,5,2
0-8-20-20-6,19,sammy,5,2
0-8-20-23,7,goad,4,2
0-8-20-23,19,samp,4,2
0-8-21,7,gob,3,3
0-8-21,19,san,3,3
0-8-21,23,wer,3,3
0-8-21-12,7,gobs,4,3
0-8-21-12,19,sane,4,3
0-8-21-12,23,weri,4,3
0-8-21-18,7,goby,4,2
0-8-21-18,19,sank,4,2
0-8-22,15,owk,3,3
0-8-22,19,sao,3,3
0-8-22,23,wes,3,3
0-8-25,15,own,3,3
0-8-25,19,sar,3,3
0-8-25,20,tbs,3,3
0-8-25-16-21,13,mulch,5,2
0-8-25-16-21,19,sarin,5,2
0-8-25-18,13,mule,4,2
0-8-25-18,19,sark,4,2
0-8-25-18-6,13,mules,5,2
0-8-25-18-6,19,sarky,5,2
0-8-25-0-8-25,13,mulmul,6,2
0-8-25-0-8-25,19,sarsar,6,2
0-8-0-8,7,gogo,4,2
0-8-0-8,19,sasa,4,2
0-8-0-0,13,mumm,4,2
0-8-0-0,19,sass,4,2
0-8-0-0-12,13,mummy,5,2
0-8-0-0-12,19,sasse,5,2
0-8-0-0-6,13,mumms,5,2
0-8-0-0-6,19,sassy,5,2
0-8-1-16-21,13,munch,5,2
0-8-1-16-21,19,satin,5,2
0-8-1-16-21-12,13,munchy,6,2
0-8-1-16-21-12,19,satine,6,2
0-8-2,7,goi,3,3
0-8-2,19,sau,3,3
0-8-2,23,wey,3,3
0-8-2-1,13,muon,4,2
0-8-2-1,19,saut,4,2
0-8-2-1-6,13,muons,5,2
0-8-2-1-6,19,sauty,5,2
0-8-3,1,aid,3,2
0-8-3,19,sav,3,2
0-10-8-9,25,yigh,4,2
0-10-8-9,19,scab,4,2
0-10-16,11,kua,3,2
0-10-16,19,sci,3,2
0-10-22-9,5,eoan,4,2
0-10-22-9,19,scob,4,2
0-10-25,9,ish,3,2
0-10-25,19,scr,3,2
0-10-25-6,2,blah,4,2
0-10-25-6,19,scry,4,2
0-11-19-10,4,down,4,2
0-11-19-10,19,sdlc,4,2
0-12-8-18,1,amis,4,2
0-12-8-18,19,seak,4,2
0-12-8-19,1,amit,4,2
0-12-8-19,19,seal,4,2
0-12-8-19-0,1,amita,5,2
0-12-8-19-0,19,seals,5,2
0-12-8-0,1,amia,4,2
0-12-8-0,19,seas,4,2
0-12-9-8,3,colk,4,3
0-12-9-8,19,seba,4,3
0-12-9-8,23,wife,4,3
0-12-10,3,com,3,3
0-12-10,19,sec,3,3
0-12-10,23,wig,3,3
0-12-10-10-22,3,commy,5,2
0-12-10-10-22,19,secco,5,2
0-12-10-15,3,comr,4,2
0-12-10-15,19,sech,4,2
0-12-10-25-12,3,combo,5,2
0-12-10-25-12,19,secre,5,2
0-12-10-1,3,comd,4,2
0-12-10-1,19,sect,4,2
0-12-12-11,3,coon,4,2
0-12-12-11,19,seed,4,2
0-12-12-20,1,ammu,4,2
0-12-12-20,19,seem,4,2
0-12-12-0,1,amma,4,2
0-12-12-0,19,sees,4,2
0-12-14-22-19,1,amowt,5,2
0-12-14-22-19,19,segol,5,2
0-12-20-16,3,cows,4,2
0-12-20-16,19,semi,4,2
0-12-21-8-20,6,franz,5,2
0-12-21-8-20,19,senam,5,2
0-12-21-1,6,frag,4,2
0-12-21-1,19,sent,4,2
0-12-21-3-6,6,frail,5,2
0-12-21-3-6,19,senvy,5,2
0-12-23,3,coz,3,3
0-12-23,19,sep,3,3
0-12-23,23,wit,3,3
0-12-25,3,cob,3,3
0-12-25,19,ser,3,3
0-12-25,21,ugt,3,3
0-12-25-8,6,fren,4,3
0-12-25-8,19,sera,4,3
0-12-25-8,23,wive,4,3
0-12-25-12-25,6,frere,5,2
0-12-25-12-25,19,serer,5,2
0-12-25-14,6,fret,4,2
0-12-25-14,19,serg,4,2
0-12-25-16,3,cobs,4,2
0-12-25-16,19,seri,4,2
0-12-25-25-8,6,freen,5,2
0-12-25-25-8,19,serra,5,2
0-12-25-3-12,6,freir,5,2
0-12-25-3-12,19,serve,5,2
0-12-1-8-19,1,ambit,5,2
0-12-1-8-19,19,setal,5,2
0-12-1-0,1,amba,4,2
0-12-1-0,19,sets,4,2
0-12-4-8-21-0,1,ameiva,6,2
0-12-4-8-21-0,19,sewans,6,2
0-12-4-12-11,3,cogon,5,2
0-12-4-12-11,19,sewed,5,2
0-12-5,15,oat,3,2
0-12-5,19,sex,3,2
0-14-8-11,13,maux,4,2
0-14-8-11,19,sgad,4,2
0-15-8-15,12,lata,4,2
0-15-8-15,19,shah,4,2
0-15-8-18-12,1,apism,5,2
0-15-8-18-12,19,shake,5,2
0-15-8-19-12,12,latex,5,2
0-15-8-19-12,19,shale,5,2
0-15-8-19-6,12,later,5,2
0-15-8-19-6,19,shaly,5,2
0-15-8-19-19-2,12,lateen,6,2
0-15-8-19-19-2,19,shallu,6,2
0-15-8-20-12,1,apium,5,2
0-15-8-20-12,19,shame,5,2
0-15-8-23,12,lati,4,2
0-15-8-23,19,shap,4,2
0-15-12-11,16,peba,4,2
0-15-12-11,19,shed,4,2
0-15-12-11-2,3,crone,5,2
0-15-12-11-2,19,shedu,5,2
0-15-12-12-19,6,furry,5,2
0-15-12-12-19,19,sheel,5,2
0-15-12-12-1,3,crood,5,2
0-15-12-12-1,19,sheet,5,2
0-15-12-19,6,fury,4,2
0-15-12-19,19,shel,4,2
0-15-12-20,3,crow,4,2
0-15-12-20,19,shem,4,2
0-15-12-0,3,croc,4,3
0-15-12-0,19,shes,4,3
0-15-12-0,20,tift,4,3
0-15-6,12,lar,3,2
0-15-6,19,shy,3,2
0-15-16-23,15,odel,4,2
0-15-16-23,19,ship,4,2
0-15-16-3-6,12,labor,5,2
0-15-16-3-6,19,shivy,5,2
0-15-19-2,12,laen,4,2
0-15-19-2,19,shlu,4,2
0-15-22-14,5,etas,4,2
0-15-22-14,19,shog,4,2
0-15-22-22,16,pell,4,2
0-15-22-22,19,shoo,4,2
0-15-22-22-19,6,fubby,5,2
0-15-22-22-19,19,shool,5,2
0-15-22-4,16,pelt,4,2
0-15-22-4,19,show,4,2
0-15-22-4-11,16,pelta,5,2
0-15-22-4-11,19,showd,5,2
0-15-25,12,lak,3,3
0-15-25,19,shr,3,3
0-15-25,20,tis,3,3
0-15-2-25-13,12,lanky,5,2
0-15-2-25-13,19,shurf,5,2
0-15-2-1-12,3,credo,5,2
0-15-2-1-12,19,shute,5,2
0-6-9-22,6,flob,4,2
0-6-9-22,19,sybo,4,2
0-16-11,12,lbw,3,2
0-16-11,19,sid,3,2
0-16-11-16,11,kava,4,2
0-16-11-16,19,sidi,4,2
0-16-11-16-8,11,kavas,5,2
0-16-11-16-8,19,sidia,5,2
0-6-12,9,iou,3,2
0-6-12,19,sye,3,2
0-6-12-11,3,cion,4,2
0-6-12-11,19,syed,4,2
0-16-13-12,25,yolk,4,2
0-16-13-12,19,sife,4,2
0-16-19-11,2,brum,4,2
0-16-19-11,19,sild,4,2
0-16-19-12,25,york,4,2
0-16-19-12,19,sile,4,2
0-16-19-18,2,brut,4,2
0-16-19-18,19,silk,4,2
0-16-20-8,11,kaes,4,2
0-16-20-8,19,sima,4,2
0-6-21,25,yet,3,2
0-6-21,19,syn,3,2
0-6-21-12,3,cixo,4,2
0-6-21-12,19,syne,4,2
0-16-22-19,25,your,4,2
0-16-22-19,19,siol,4,2
